project_id,pic,partner_role,pillar_abbr,pillar_descr,thematic_priority_abbr,signature_date,call_deadline_date,eu_contribution,legal_name,legal_short_name,legal_entity_type,country_code,legal_url,ec_contribution,net_ec_contribution,project_acronym,thematic_priority,topic_code,topic_description,participations,framework_programme,start_date,end_date,legal_basis,funding_scheme,country,re_contribution,pillar,signature_year,call_year,start_year
208932,999614392,Coordinator,NA,NA,NA,NA,NA,NA,FONDAZIONE CENTRO SAN RAFFAELE DEL MONTE TABOR,HSR,REC,IT,http://www.sanraffaele.org,100000,NA,HINLOD,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-09-03,2011-09-02,FP7-PEOPLE,MC-IRG,Italy,100000,NA,NA,NA,2007
211693,999589463,Coordinator,NA,NA,NA,NA,NA,NA,CESNET ZAJMOVE SDRUZENI PRAVNICKYCH OSOB,CESNET,REC,CZ,NA,304802,NA,EGI_DS,Research Infrastructures,INFRA-2007-2.1-02,Design studies for e-Infrastructures,10,FP7,2007-09-01,2009-12-31,FP7-INFRASTRUCTURES,CSA,Czechia,304802,NA,NA,NA,2007
211693,999978433,Participant,NA,NA,NA,NA,NA,NA,LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN,LMU MUENCHEN,HES,DE,http://www.uni-muenchen.de,69604,NA,EGI_DS,Research Infrastructures,INFRA-2007-2.1-02,Design studies for e-Infrastructures,10,FP7,2007-09-01,2009-12-31,FP7-INFRASTRUCTURES,CSA,Germany,69604,NA,NA,NA,2007
211693,999937887,Participant,NA,NA,NA,NA,NA,NA,GREEK RESEARCH AND TECHNOLOGY NETWORK S.A.,GRNET,PRC,EL,http://www.grnet.gr,171636,NA,EGI_DS,Research Infrastructures,INFRA-2007-2.1-02,Design studies for e-Infrastructures,10,FP7,2007-09-01,2009-12-31,FP7-INFRASTRUCTURES,CSA,Greece,171636,NA,NA,NA,2007
211693,999907235,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITE PARIS-SUD,UPS,HES,FR,http://www.u-psud.fr,0,NA,EGI_DS,Research Infrastructures,INFRA-2007-2.1-02,Design studies for e-Infrastructures,10,FP7,2007-09-01,2009-12-31,FP7-INFRASTRUCTURES,CSA,France,0,NA,NA,NA,2007
211693,999892976,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITAT LINZ,JOHANNES KEPLER UNIVERSITAT LINZ UNIVERSITY OF LINZ JOHANNES KEPLER UNIVERSITY OF LINZ JKU,HES,AT,http://www.jku.at,162823,NA,EGI_DS,Research Infrastructures,INFRA-2007-2.1-02,Design studies for e-Infrastructures,10,FP7,2007-09-01,2009-12-31,FP7-INFRASTRUCTURES,CSA,Austria,162823,NA,NA,NA,2007
211693,999980179,Participant,NA,NA,NA,NA,NA,NA,SCIENCE AND TECHNOLOGY FACILITIES COUNCIL,STFC,REC,UK,http://www.scitech.ac.uk,146224,NA,EGI_DS,Research Infrastructures,INFRA-2007-2.1-02,Design studies for e-Infrastructures,10,FP7,2007-09-01,2009-12-31,FP7-INFRASTRUCTURES,CSA,United Kingdom,146224,NA,NA,NA,2007
211693,999988133,Participant,NA,NA,NA,NA,NA,NA,EUROPEAN ORGANIZATION FOR NUCLEAR RESEARCH,CERN,REC,CH,http://www.cern.ch,515526,NA,EGI_DS,Research Infrastructures,INFRA-2007-2.1-02,Design studies for e-Infrastructures,10,FP7,2007-09-01,2009-12-31,FP7-INFRASTRUCTURES,CSA,Switzerland,515526,NA,NA,NA,2007
211693,999997930,Participant,NA,NA,NA,NA,NA,NA,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,REC,FR,http://www.cnrs.fr,397826,NA,EGI_DS,Research Infrastructures,INFRA-2007-2.1-02,Design studies for e-Infrastructures,10,FP7,2007-09-01,2009-12-31,FP7-INFRASTRUCTURES,CSA,France,397826,NA,NA,NA,2007
211693,999644753,Participant,NA,NA,NA,NA,NA,NA,VEREIN ZUR FOERDERUNG EINES DEUTSCHEN FORSCHUNGSNETZES DFN VEREIN E.V.,DFN-VEREIN,OTH,DE,NA,69148,NA,EGI_DS,Research Infrastructures,INFRA-2007-2.1-02,Design studies for e-Infrastructures,10,FP7,2007-09-01,2009-12-31,FP7-INFRASTRUCTURES,CSA,Germany,69148,NA,NA,NA,2007
211693,999645820,Participant,NA,NA,NA,NA,NA,NA,CSC-TIETEEN TIETOTEKNIIKAN KESKUS OY,CSC-IT CENTER FOR SCIENCE LTD,OTH,FI,http://www.csc.fi,376931,NA,EGI_DS,Research Infrastructures,INFRA-2007-2.1-02,Design studies for e-Infrastructures,10,FP7,2007-09-01,2009-12-31,FP7-INFRASTRUCTURES,CSA,Finland,376931,NA,NA,NA,2007
211693,999992789,Participant,NA,NA,NA,NA,NA,NA,ISTITUTO NAZIONALE DI FISICA NUCLEARE,INFN,REC,IT,http://www.infn.it,282480,NA,EGI_DS,Research Infrastructures,INFRA-2007-2.1-02,Design studies for e-Infrastructures,10,FP7,2007-09-01,2009-12-31,FP7-INFRASTRUCTURES,CSA,Italy,282480,NA,NA,NA,2007
215584,999634374,Participant,NA,NA,NA,NA,NA,NA,INSTITUT FÜR ANGEWANDTE SYSTEMTECHNIK BREMEN GMBH,ATB,REC,DE,http://www.atb-bremen.de,369427,NA,K-NET,Information and Communication Technologies,ICT-2007.1.3,ICT in support of the networked enterprise,6,FP7,2007-12-01,2010-11-30,FP7-ICT,CP,Germany,369427,NA,NA,NA,2007
215584,999978045,Participant,NA,NA,NA,NA,NA,NA,"NATIONAL UNIVERSITY OF IRELAND GALWAY",NUI GALWAY,HES,IE,http://www.nuigalway.ie,366450,NA,K-NET,Information and Communication Technologies,ICT-2007.1.3,ICT in support of the networked enterprise,6,FP7,2007-12-01,2010-11-30,FP7-ICT,CP,Ireland,366450,NA,NA,NA,2007
215584,999696454,Participant,NA,NA,NA,NA,NA,NA,MB AIR SYSTEMS LIMITED,MBAS,PRC,UK,NA,135860,NA,K-NET,Information and Communication Technologies,ICT-2007.1.3,ICT in support of the networked enterprise,6,FP7,2007-12-01,2010-11-30,FP7-ICT,CP,United Kingdom,135860,NA,NA,NA,2007
215584,999633889,Coordinator,NA,NA,NA,NA,NA,NA,UNINOVA - INSTITUTO DE DESENVOLVIMENTO DE NOVAS TECNOLOGIAS,UNINOVA,REC,PT,http://www.uninova.pt,401650,NA,K-NET,Information and Communication Technologies,ICT-2007.1.3,ICT in support of the networked enterprise,6,FP7,2007-12-01,2010-11-30,FP7-ICT,CP,Portugal,401650,NA,NA,NA,2007
215584,999770271,Participant,NA,NA,NA,NA,NA,NA,INAEL ELECTRICAL SYSTEMS SA,INAEL,PRC,ES,NA,84490,NA,K-NET,Information and Communication Technologies,ICT-2007.1.3,ICT in support of the networked enterprise,6,FP7,2007-12-01,2010-11-30,FP7-ICT,CP,Spain,84490,NA,NA,NA,2007
215584,999690246,Participant,NA,NA,NA,NA,NA,NA,OAS AKTIENGESELLSCHAFT,OAS,PRC,DE,www.oas.de,127300,NA,K-NET,Information and Communication Technologies,ICT-2007.1.3,ICT in support of the networked enterprise,6,FP7,2007-12-01,2010-11-30,FP7-ICT,CP,Germany,127300,NA,NA,NA,2007
202913,999991722,Coordinator,NA,NA,NA,NA,NA,NA,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,REC,ES,http://www.csic.es,45000,NA,PROTEIN-BIOFILM,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-09-03,2010-09-02,FP7-PEOPLE,MC-ERG,Spain,45000,NA,NA,NA,2007
207632,999991722,Coordinator,NA,NA,NA,NA,NA,NA,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,REC,ES,http://www.csic.es,45000,NA,MAREA,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-09-01,2010-08-31,FP7-PEOPLE,MC-ERG,Spain,45000,NA,NA,NA,2007
200202,999992789,Coordinator,NA,NA,NA,NA,NA,NA,ISTITUTO NAZIONALE DI FISICA NUCLEARE,INFN,REC,IT,http://www.infn.it,207000,NA,AGORA,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,1,FP7,2007-06-01,2007-11-30,FP7-PEOPLE,CSA-SA,Italy,207000,NA,NA,NA,2007
208146,999991722,Coordinator,NA,NA,NA,NA,NA,NA,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,REC,ES,http://www.csic.es,45000,NA,NO SIGNAL,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-11-01,2010-10-31,FP7-PEOPLE,MC-ERG,Spain,45000,NA,NA,NA,2007
210514,999848259,Coordinator,NA,NA,NA,NA,NA,NA,UNIVERSITY OF PLOVDIV,UoP,HES,BG,http://www.pu.acad.bg,45000,NA,CYANOIT,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-10-01,2011-01-15,FP7-PEOPLE,MC-ERG,Bulgaria,45000,NA,NA,NA,2007
203123,999907720,Coordinator,NA,NA,NA,NA,NA,NA,TECHNION - ISRAEL INSTITUTE OF TECHNOLOGY,Technion,HES,IL,http://www.technion.ac.il,100000,NA,PROTEASOME-ADAPTORS,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-10-01,2011-09-30,FP7-PEOPLE,MC-IRG,Israel,100000,NA,NA,NA,2007
200198,999994535,Participant,NA,NA,NA,NA,NA,NA,HELSINGIN YLIOPISTO,Helsinki,HES,FI,http://www.helsinki.fi/university/,27018,NA,WONDERWORLD,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,7,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Finland,27018,NA,NA,NA,2007
200198,975567995,Participant,NA,NA,NA,NA,NA,NA,"Lappeenranta University of Technology, Kouvola Research Unit",LUTKLA,PRC,FI,www.kouvola.lut.fi,2140,NA,WONDERWORLD,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,7,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Finland,2140,NA,NA,NA,2007
200198,998651667,Participant,NA,NA,NA,NA,NA,NA,PAIJAT-HAMEEN KOULUTUSKONSERNI-KUNTAYHTYMA,LUAS,PUB,FI,www.lamk.fi,11556,NA,WONDERWORLD,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,7,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Finland,11556,NA,NA,NA,2007
200198,998776603,Coordinator,NA,NA,NA,NA,NA,NA,KOUVOLAN SEUDUN KUNTAYHTYMA KRFM,KRFM,PRC,FI,www.excen.net,22745,NA,WONDERWORLD,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,7,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Finland,22745,NA,NA,NA,2007
200198,999776673,Participant,NA,NA,NA,NA,NA,NA,KYMENLAAKSON AMMATTIKORKEAKOULU OY,KyUAS,HES,FI,www.kyamk.fi,1231,NA,WONDERWORLD,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,7,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Finland,1231,NA,NA,NA,2007
200198,999591209,Participant,NA,NA,NA,NA,NA,NA,LAPPEENRANNAN-LAHDEN TEKNILLINEN YLIOPISTO LUT,LUT University,HES,FI,http://www.lut.fi,29960,NA,WONDERWORLD,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,7,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Finland,29960,NA,NA,NA,2007
214853,999964950,Participant,NA,NA,NA,NA,NA,NA,BMW FORSCHUNG UND TECHNIK GMBH,BMW,PRC,DE,NA,39321,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,Germany,39321,NA,NA,NA,2007
214853,999984544,Participant,NA,NA,NA,NA,NA,NA,VOLVO TECHNOLOGY AB,VOL,PRC,SE,http://www.volvo.com,89313,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,Sweden,89313,NA,NA,NA,2007
214853,999706251,Participant,NA,NA,NA,NA,NA,NA,DELPHI FRANCE SAS,DELPHI,PRC,FR,NA,20493,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,France,20493,NA,NA,NA,2007
214853,999926150,Participant,NA,NA,NA,NA,NA,NA,ORANGE FRANCE,ORANGE,PRC,FR,NA,40018,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,France,40018,NA,NA,NA,2007
214853,999908787,Participant,NA,NA,NA,NA,NA,NA,ROBERT BOSCH GMBH,BOSCH,PRC,DE,http://www.bosch.com,44967,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,Germany,44967,NA,NA,NA,2007
214853,999945065,Participant,NA,NA,NA,NA,NA,NA,VOLVO PERSONVAGNAR AB,VCC,PRC,SE,NA,35624,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,Sweden,35624,NA,NA,NA,2007
214853,999779486,Participant,NA,NA,NA,NA,NA,NA,GIE DE RECHERCHES ET D'ETUDES PSA RENAULT,GIE RE PR,PRC,FR,NA,60352,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,France,60352,NA,NA,NA,2007
214853,999992886,Coordinator,NA,NA,NA,NA,NA,NA,CENTRO RICERCHE FIAT SCPA,CRF,REC,IT,http://www.crf.it,121217,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,Italy,121217,NA,NA,NA,2007
214853,999988909,Participant,NA,NA,NA,NA,NA,NA,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK - TNO,TNO,REC,NL,http://www.tno.nl,77080,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,Netherlands,77080,NA,NA,NA,2007
214853,999795200,Participant,NA,NA,NA,NA,NA,NA,INFOBLU SPA,INFOBLU SPA,PRC,IT,NA,39950,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,Italy,39950,NA,NA,NA,2007
214853,999599551,Participant,NA,NA,NA,NA,NA,NA,STATENS VAG- OCH TRANSPORTFORSKNINGSINSTITUT,VTI,REC,SE,http://www.vti.se,52141,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,Sweden,52141,NA,NA,NA,2007
214853,999975426,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITY OF LEEDS,NIHR CRN,HES,UK,http://www.leeds.ac.uk,129120,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,United Kingdom,129120,NA,NA,NA,2007
214853,999709064,Participant,NA,NA,NA,NA,NA,NA,DAIMLER AG,DAI,PRC,DE,http://www.daimler.com,73508,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,Germany,73508,NA,NA,NA,2007
214853,999852915,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITAT ZU KOLN,UoC,HES,DE,http://www.uni-koeln.de,22027,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,Germany,22027,NA,NA,NA,2007
214853,999990752,Participant,NA,NA,NA,NA,NA,NA,LOUGHBOROUGH UNIVERSITY,LU,HES,UK,http://www.lboro.ac.uk,74835,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,United Kingdom,74835,NA,NA,NA,2007
214853,999612064,Participant,NA,NA,NA,NA,NA,NA,INSTITUT NATIONAL DE RECHERCHE SUR LES TRANSPORTS ET LEUR SECURITE.,INRETS,REC,FR,www.inrets.fr,91117,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,France,91117,NA,NA,NA,2007
214853,999605468,Participant,NA,NA,NA,NA,NA,NA,ADC AUTOMOTIVE DISTANCE CONTROL SYSTEMS GMBH,CAS,PRC,DE,NA,14927,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,Germany,14927,NA,NA,NA,2007
214853,999785112,Participant,NA,NA,NA,NA,NA,NA,EUROPEAN ROAD TRANSPORT TELEMATICS IMPLEMENTATION COORDINATION ORGANISATION - INTELLIGENT TRANSPORT SYSTEMS & SERVICES EUROPE,ERTICO ITS EUR,OTH,BE,http://www.ertico.com,84359,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,Belgium,84359,NA,NA,NA,2007
214853,999606729,Participant,NA,NA,NA,NA,NA,NA,BUNDESANSTALT FUER STRASSENWESEN,BASt,REC,DE,http://www.bast.de,67522,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,Germany,67522,NA,NA,NA,2007
214853,999901706,Participant,NA,NA,NA,NA,NA,NA,VALTION TEKNILLINEN TUTKIMUSKESKUS,VTT,REC,FI,http://www.vtt.fi,75589,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,Finland,75589,NA,NA,NA,2007
214853,999980373,Participant,NA,NA,NA,NA,NA,NA,CHALMERS TEKNISKA HOEGSKOLA AB,Chalmers,HES,SE,http://www.chalmers.se,144573,NA,FESTA,Information and Communication Technologies,ICT-2007.6.1,ICT for intelligent vehicles and mobility services,21,FP7,2007-11-05,2008-06-04,FP7-ICT,CSA,Sweden,144573,NA,NA,NA,2007
216176,962598416,Participant,NA,NA,NA,NA,NA,NA,CURAMIK ELECTRONICS GMBH,CURAMIK,PRC,DE,NA,63483,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,Germany,63483,NA,NA,NA,2007
216176,999908787,Participant,NA,NA,NA,NA,NA,NA,ROBERT BOSCH GMBH,BOSCH,PRC,DE,http://www.bosch.com,176064,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,Germany,176064,NA,NA,NA,2007
216176,999984059,Participant,NA,NA,NA,NA,NA,NA,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,DE,http://www.fraunhofer.de,887640,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,Germany,887640,NA,NA,NA,2007
216176,999909854,Participant,NA,NA,NA,NA,NA,NA,IBM RESEARCH GMBH,IBM,PRC,CH,http://www.zurich.ibm.com,679868,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,Switzerland,679868,NA,NA,NA,2007
216176,999606923,Participant,NA,NA,NA,NA,NA,NA,FUNDACIO INSTITUT CATALA DE NANOCIENCIA I NANOTECNOLOGIA,ICN2,REC,ES,http://www.icn.cat,470591,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,Spain,470591,NA,NA,NA,2007
216176,999904228,Participant,NA,NA,NA,NA,NA,NA,BUDAPESTI MUSZAKI ES GAZDASAGTUDOMANYI EGYETEM,BUDAPEST UNIVERSITY OF TECHNOLOGY AND ECONOMICS,HES,HU,http://www.bme.hu,510441,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,Hungary,510441,NA,NA,NA,2007
216176,999984447,Participant,NA,NA,NA,NA,NA,NA,THALES AVIONICS SAS,THALES,PRC,FR,http://www.thalesgroup.com,246744,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,France,246744,NA,NA,NA,2007
216176,999693156,Participant,NA,NA,NA,NA,NA,NA,FOAB ELEKTRONIK AKTIEBOLAG,FOAB,PRC,SE,NA,413781,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,Sweden,413781,NA,NA,NA,2007
216176,999751938,Coordinator,NA,NA,NA,NA,NA,NA,THALES,THALES,PRC,FR,http://www.thalesgroup.com,1283910,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,France,1283910,NA,NA,NA,2007
216176,999718085,Participant,NA,NA,NA,NA,NA,NA,BERLINER NANOTEST UND DESIGN GMBH,"NANOTEST",PRC,DE,www.nanotest.eu,201322,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,Germany,201322,NA,NA,NA,2007
216176,999997930,Participant,NA,NA,NA,NA,NA,NA,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,REC,FR,http://www.cnrs.fr,552680,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,France,552680,NA,NA,NA,2007
216176,999669003,Participant,NA,NA,NA,NA,NA,NA,MicReD,MICRED,PRC,HU,NA,150955,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,Hungary,150955,NA,NA,NA,2007
216176,999899378,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITE DES SCIENCES ET TECHNOLOGIES DE LILLE - LILLE I,UL,HES,FR,www.univ-lille1.fr,0,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,France,0,NA,NA,NA,2007
216176,999901706,Participant,NA,NA,NA,NA,NA,NA,VALTION TEKNILLINEN TUTKIMUSKESKUS,VTT,REC,FI,http://www.vtt.fi,471195,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,Finland,471195,NA,NA,NA,2007
216176,999585292,Participant,NA,NA,NA,NA,NA,NA,MENTOR GRAPHICS MAGYARORSZAG SZAMITASTECHNIKAI TANACSADO ES KERESKEDELMI KORLATOLT FELELOSSEGU TARSASAG,MENTOR GRAPHICS,PRC,HU,NA,218262,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,Hungary,218262,NA,NA,NA,2007
216176,999807810,Participant,NA,NA,NA,NA,NA,NA,ELECTROVAC AG,ELECTROVAC,PRC,AT,NA,126967,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,Austria,126967,NA,NA,NA,2007
216176,999980373,Participant,NA,NA,NA,NA,NA,NA,CHALMERS TEKNISKA HOGSKOLA AB,Chalmers,HES,SE,http://www.chalmers.se,946077,NA,"NANOPACK",Information and Communication Technologies,ICT-2007.3.1,Next-generation nanoelectronic components and electronics integration,16,FP7,2007-11-01,2011-09-30,FP7-ICT,CP,Sweden,946077,NA,NA,NA,2007
200228,999867077,Participant,NA,NA,NA,NA,NA,NA,UNIVERSIDAD POMPEU FABRA,UPF,HES,ES,http://www.upf.edu,20313.59,NA,R3SEARCHERS,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,4,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Spain,20313.59,NA,NA,NA,2007
200228,999895983,Participant,NA,NA,NA,NA,NA,NA,UNIVERSITAT DE GIRONA,UNIVERSITAT DE GIRONA,HES,ES,http://www.udg.es,20313.59,NA,R3SEARCHERS,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,4,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Spain,20313.59,NA,NA,NA,2007
200228,999521272,Coordinator,NA,NA,NA,NA,NA,NA,AGENCIA DE GESTIO D'AJUTS UNIVERSITARIS I DE RECERCA,AGAUR AGENCIA DEGESTION DE AYUDAS UNIVERSITARIAS YDE INVESTIGACION,PUB,ES,www.agaur.gencat.cat,15501,NA,R3SEARCHERS,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,4,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Spain,15501,NA,NA,NA,2007
200228,999865234,Participant,NA,NA,NA,NA,NA,NA,UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA,UPV/EHU,HES,ES,http://www.ehu.es,16811.37,NA,R3SEARCHERS,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,4,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Spain,16811.37,NA,NA,NA,2007
